source,dataset,stress,latency_budget_ms,objective,policy,selected_model,mse,mae,capacity_under_rate,capacity_over_rate,capacity_cost,latency_p95_ms,params,budget_feasible,route_model_count,mse_vs_dlinear,capacity_cost_vs_dlinear,latency_vs_dlinear,capacity_cost_vs_patchtst,latency_vs_patchtst,latency_constrained_regret,latency_constrained_regret_ratio,mse_oracle_gap,capacity_oracle_gap,policy_order,capacity_regret,mse_regret
alibaba2018,alibaba2018,level_shift,0.5,mse,oracle,oracle,0.3189682364463806,0.4413759708404541,0.1603318760455876,0.7948994112034713,0.4571695625782013,0.3564464495866559,4668.0,True,2,-0.5669856649037746,-0.2675583286573131,1.5105849198003714,-0.0130516609292227,-0.4286577335159515,0.0,0.0,0.0,0.0,4,0.0,0.0
alibaba2018,alibaba2018,level_shift,1.0,mse,fixed_dlinear,dlinear,0.7366228103637695,0.7222147583961487,0.0783573981859054,0.8768738890631534,0.6241719722747803,0.1419774518581107,2334.0,True,1,0.0,0.0,0.0,0.3474770451844138,-0.7724266317470437,0.4550406038761139,1.6160133466958344,1.6160133466958344,0.5749317989686714,0,0.5749317989686714,1.6160133466958344
alibaba2018,alibaba2018,level_shift,1.0,mse,fixed_patchtst,patchtst,0.3987139463424682,0.4833402931690216,0.12879719847867,0.841986387756169,0.4632152915000915,0.6238755129743367,124184.0,True,1,-0.4587271250186107,-0.2578723299415157,3.3941872798071127,0.0,0.0,0.1171317398548126,0.4159770651557402,0.4159770651557402,0.1688004664696372,1,0.1688004664696372,0.4159770651557402
alibaba2018,alibaba2018,level_shift,1.0,mse,stressroute_v1,patchtst,0.3987139463424682,0.4833402931690216,0.12879719847867,0.841986387756169,0.4632152915000915,0.6238755129743367,124184.0,True,1,-0.4587271250186107,-0.2578723299415157,3.3941872798071127,0.0,0.0,0.1171317398548126,0.4159770651557402,0.4159770651557402,0.1688004664696372,2,0.1688004664696372,0.4159770651557402
alibaba2018,alibaba2018,level_shift,1.0,mse,stressroute_v2,race_dlinear,0.329840749502182,0.4279331266880035,0.2046688754705144,0.7661147107643246,0.4507112503051758,0.6238755129743367,124184.0,True,2,-0.5522257186967977,-0.2779053364690999,3.3941872798071127,-0.0269940164419492,0.0,0.0482585430145263,0.1713834961963123,0.1713834961963123,0.1372498474603979,3,0.1372498474603979,0.1713834961963123
alibaba2018,alibaba2018,level_shift,1.0,mse,oracle,oracle,0.2815822064876556,0.3986382782459259,0.1404857244615223,0.8302978617733167,0.3963168263435364,0.6238755129743367,124184.0,True,3,-0.6177389533340669,-0.3650518704017277,3.3941872798071127,-0.1444219704835498,0.0,0.0,0.0,0.0,0.0,4,0.0,0.0
alibaba2018,alibaba2018,level_shift,nan,mse,fixed_dlinear,dlinear,0.7366228103637695,0.7222147583961487,0.0783573981859054,0.8768738890631534,0.6241719722747803,0.1419774518581107,2334.0,True,1,0.0,0.0,0.0,0.3474770451844138,-0.7724266317470437,0.4550406038761139,1.6160133466958344,1.6160133466958344,0.5749317989686714,0,0.5749317989686714,1.6160133466958344
alibaba2018,alibaba2018,level_shift,nan,mse,fixed_patchtst,patchtst,0.3987139463424682,0.4833402931690216,0.12879719847867,0.841986387756169,0.4632152915000915,0.6238755129743367,124184.0,True,1,-0.4587271250186107,-0.2578723299415157,3.3941872798071127,0.0,0.0,0.1171317398548126,0.4159770651557402,0.4159770651557402,0.1688004664696372,1,0.1688004664696372,0.4159770651557402
alibaba2018,alibaba2018,level_shift,nan,mse,stressroute_v1,patchtst,0.3987139463424682,0.4833402931690216,0.12879719847867,0.841986387756169,0.4632152915000915,0.6238755129743367,124184.0,True,1,-0.4587271250186107,-0.2578723299415157,3.3941872798071127,0.0,0.0,0.1171317398548126,0.4159770651557402,0.4159770651557402,0.1688004664696372,2,0.1688004664696372,0.4159770651557402
alibaba2018,alibaba2018,level_shift,nan,mse,stressroute_v2,race_dlinear,0.3298219740390777,0.4279220998287201,0.2046586646539105,0.7661249215809285,0.4506969153881073,0.6238755129743367,124184.0,True,2,-0.5522512072682078,-0.2779283027631746,3.3941872798071127,-0.0270249629960279,0.0,0.0482397675514221,0.1713168177533153,0.1713168177533153,0.1372136771135552,3,0.1372136771135552,0.1713168177533153
alibaba2018,alibaba2018,level_shift,nan,mse,oracle,oracle,0.2815822064876556,0.3986382782459259,0.1404857244615223,0.8302978617733167,0.3963168263435364,0.6238755129743367,124184.0,True,3,-0.6177389533340669,-0.3650518704017277,3.3941872798071127,-0.1444219704835498,0.0,0.0,0.0,0.0,0.0,4,0.0,0.0
alibaba2018,alibaba2018,missing_30,0.2,capacity,fixed_dlinear,dlinear,0.2860651016235351,0.405547171831131,0.1829623131012129,0.7937794888383521,0.5138595104217529,0.1419774518581107,2334.0,True,1,0.0,0.0,0.0,0.1916001835542065,-0.7724266317470437,0.0,0.0,0.0,0.0,0,0.0,0.0
alibaba2018,alibaba2018,missing_30,0.2,capacity,fixed_patchtst,patchtst,0.2860924005508423,0.3911730349063873,0.225520996706399,0.7461570570629443,0.4312348365783691,0.6238755129743367,124184.0,False,1,9.542907244608464e-05,-0.1607923414233769,3.3941872798071127,0.0,0.0,-0.0826246738433837,-0.1607923414233769,9.542907244608464e-05,-0.1607923414233769,1,-0.1607923414233769,9.542907244608464e-05
alibaba2018,alibaba2018,missing_30,0.2,capacity,stressroute_v1,dlinear,0.2860651016235351,0.405547171831131,0.1829623131012129,0.7937794888383521,0.5138595104217529,0.1419774518581107,2334.0,True,1,0.0,0.0,0.0,0.1916001835542065,-0.7724266317470437,0.0,0.0,0.0,0.0,2,0.0,0.0
alibaba2018,alibaba2018,missing_30,0.2,capacity,stressroute_v2,dlinear,0.2860651016235351,0.405547171831131,0.1829623131012129,0.7937794888383521,0.5138595104217529,0.1419774518581107,2334.0,True,1,0.0,0.0,0.0,0.1916001835542065,-0.7724266317470437,0.0,0.0,0.0,0.0,3,0.0,0.0
alibaba2018,alibaba2018,missing_30,0.2,capacity,oracle,oracle,0.2860651016235351,0.405547171831131,0.1829623131012129,0.7937794888383521,0.5138595104217529,0.1419774518581107,2334.0,True,1,0.0,0.0,0.0,0.1916001835542065,-0.7724266317470437,0.0,0.0,0.0,0.0,4,0.0,0.0
alibaba2018,alibaba2018,missing_30,0.5,capacity,fixed_dlinear,dlinear,0.2860651016235351,0.405547171831131,0.1829623131012129,0.7937794888383521,0.5138595104217529,0.1419774518581107,2334.0,True,1,0.0,0.0,0.0,0.1916001835542065,-0.7724266317470437,0.0949461162090301,0.2266485567678383,0.0896873677801805,0.2266485567678383,0,0.2266485567678383,0.0896873677801805
alibaba2018,alibaba2018,missing_30,0.5,capacity,fixed_patchtst,patchtst,0.2860924005508423,0.3911730349063873,0.225520996706399,0.7461570570629443,0.4312348365783691,0.6238755129743367,124184.0,False,1,9.542907244608464e-05,-0.1607923414233769,3.3941872798071127,0.0,0.0,0.0123214423656463,0.0294128632215316,0.089791355634944,0.0294128632215316,1,0.0294128632215316,0.089791355634944
alibaba2018,alibaba2018,missing_30,0.5,capacity,stressroute_v1,dlinear,0.2860651016235351,0.405547171831131,0.1829623131012129,0.7937794888383521,0.5138595104217529,0.1419774518581107,2334.0,True,1,0.0,0.0,0.0,0.1916001835542065,-0.7724266317470437,0.0949461162090301,0.2266485567678383,0.0896873677801805,0.2266485567678383,2,0.2266485567678383,0.0896873677801805
alibaba2018,alibaba2018,missing_30,0.5,capacity,stressroute_v2,dlinear,0.2866064310073852,0.4056850075721741,0.1841876110936846,0.7927159301808867,0.5154860615730286,0.3564464495866559,4668.0,True,2,0.001892329336147,0.0031653615789666,1.5105849198003714,0.1953720289927186,-0.4286577335159515,0.0965726673603057,0.2305313429803261,0.0917494151534598,0.2305313429803261,3,0.2305313429803261,0.0917494151534598
alibaba2018,alibaba2018,missing_30,0.5,capacity,oracle,oracle,0.2625203430652618,0.3821380138397217,0.1853361237452948,0.7818299743831033,0.4189133942127228,0.3564464495866559,4668.0,True,2,-0.0823055955607562,-0.1847705730523555,1.5105849198003714,-0.0285724652103962,-0.4286577335159515,0.0,0.0,0.0,0.0,4,0.0,0.0
alibaba2018,alibaba2018,missing_30,1.0,capacity,fixed_dlinear,dlinear,0.2860651016235351,0.405547171831131,0.1829623131012129,0.7937794888383521,0.5138595104217529,0.1419774518581107,2334.0,True,1,0.0,0.0,0.0,0.1916001835542065,-0.7724266317470437,0.1426162123680114,0.3841583487585713,0.1679338571467681,0.3841583487585713,0,0.3841583487585713,0.1679338571467681
alibaba2018,alibaba2018,missing_30,1.0,capacity,fixed_patchtst,patchtst,0.2860924005508423,0.3911730349063873,0.225520996706399,0.7461570570629443,0.4312348365783691,0.6238755129743367,124184.0,True,1,9.542907244608464e-05,-0.1607923414233769,3.3941872798071127,0.0,0.0,0.0599915385246276,0.1615962869609656,0.168045311991434,0.1615962869609656,1,0.1615962869609656,0.168045311991434
alibaba2018,alibaba2018,missing_30,1.0,capacity,stressroute_v1,patchtst,0.2860924005508423,0.3911730349063873,0.225520996706399,0.7461570570629443,0.4312348365783691,0.6238755129743367,124184.0,True,1,9.542907244608464e-05,-0.1607923414233769,3.3941872798071127,0.0,0.0,0.0599915385246276,0.1615962869609656,0.168045311991434,0.1615962869609656,2,0.1615962869609656,0.168045311991434
alibaba2018,alibaba2018,missing_30,1.0,capacity,stressroute_v2,dlinear,0.2866159677505493,0.4032346606254577,0.1903982381848599,0.7854249986930155,0.4970429837703705,0.6238755129743367,124184.0,True,3,0.0019256670033771,-0.0327259227674509,3.3941872798071127,0.1526039679775312,0.0,0.125799685716629,0.3388604895391759,0.1701829088376026,0.3388604895391759,3,0.3388604895391759,0.1701829088376026
alibaba2018,alibaba2018,missing_30,1.0,capacity,oracle,oracle,0.244932621717453,0.3635057508945465,0.1948640409347553,0.7670414444792973,0.3712432980537414,0.6238755129743367,124184.0,True,3,-0.1437871298268775,-0.2775393069030842,3.3941872798071127,-0.1391157054950158,0.0,0.0,0.0,0.0,0.0,4,0.0,0.0
alibaba2018,alibaba2018,missing_30,nan,capacity,fixed_dlinear,dlinear,0.2860651016235351,0.405547171831131,0.1829623131012129,0.7937794888383521,0.5138595104217529,0.1419774518581107,2334.0,True,1,0.0,0.0,0.0,0.1916001835542065,-0.7724266317470437,0.1426162123680114,0.3841583487585713,0.1679338571467681,0.3841583487585713,0,0.3841583487585713,0.1679338571467681
alibaba2018,alibaba2018,missing_30,nan,capacity,fixed_patchtst,patchtst,0.2860924005508423,0.3911730349063873,0.225520996706399,0.7461570570629443,0.4312348365783691,0.6238755129743367,124184.0,True,1,9.542907244608464e-05,-0.1607923414233769,3.3941872798071127,0.0,0.0,0.0599915385246276,0.1615962869609656,0.168045311991434,0.1615962869609656,1,0.1615962869609656,0.168045311991434
alibaba2018,alibaba2018,missing_30,nan,capacity,stressroute_v1,patchtst,0.2860924005508423,0.3911730349063873,0.225520996706399,0.7461570570629443,0.4312348365783691,0.6238755129743367,124184.0,True,1,9.542907244608464e-05,-0.1607923414233769,3.3941872798071127,0.0,0.0,0.0599915385246276,0.1615962869609656,0.168045311991434,0.1615962869609656,2,0.1615962869609656,0.168045311991434
alibaba2018,alibaba2018,missing_30,nan,capacity,stressroute_v2,dlinear,0.286852478981018,0.4035615622997284,0.1906874085110832,0.7850643526505646,0.4970853328704834,0.6238755129743367,124184.0,True,3,0.0027524411506829,-0.0326435089962663,3.3941872798071127,0.1527021722424021,0.0,0.1258420348167419,0.3389745632486137,0.1711485263564547,0.3389745632486137,3,0.3389745632486137,0.1711485263564547
alibaba2018,alibaba2018,missing_30,nan,capacity,oracle,oracle,0.244932621717453,0.3635057508945465,0.1948640409347553,0.7670414444792973,0.3712432980537414,0.6238755129743367,124184.0,True,3,-0.1437871298268775,-0.2775393069030842,3.3941872798071127,-0.1391157054950158,0.0,0.0,0.0,0.0,0.0,4,0.0,0.0
alibaba2018,alibaba2018,missing_30,0.2,mse,fixed_dlinear,dlinear,0.2860651016235351,0.405547171831131,0.1829623131012129,0.7937794888383521,0.5138595104217529,0.1419774518581107,2334.0,True,1,0.0,0.0,0.0,0.1916001835542065,-0.7724266317470437,0.0,0.0,0.0,0.0,0,0.0,0.0
alibaba2018,alibaba2018,missing_30,0.2,mse,fixed_patchtst,patchtst,0.2860924005508423,0.3911730349063873,0.225520996706399,0.7461570570629443,0.4312348365783691,0.6238755129743367,124184.0,False,1,9.542907244608464e-05,-0.1607923414233769,3.3941872798071127,0.0,0.0,2.7298927307128903e-05,9.542907244608464e-05,9.542907244608464e-05,-0.1607923414233769,1,-0.1607923414233769,9.542907244608464e-05
alibaba2018,alibaba2018,missing_30,0.2,mse,stressroute_v1,dlinear,0.2860651016235351,0.405547171831131,0.1829623131012129,0.7937794888383521,0.5138595104217529,0.1419774518581107,2334.0,True,1,0.0,0.0,0.0,0.1916001835542065,-0.7724266317470437,0.0,0.0,0.0,0.0,2,0.0,0.0
alibaba2018,alibaba2018,missing_30,0.2,mse,stressroute_v2,dlinear,0.2860651016235351,0.405547171831131,0.1829623131012129,0.7937794888383521,0.5138595104217529,0.1419774518581107,2334.0,True,1,0.0,0.0,0.0,0.1916001835542065,-0.7724266317470437,0.0,0.0,0.0,0.0,3,0.0,0.0
alibaba2018,alibaba2018,missing_30,0.2,mse,oracle,oracle,0.2860651016235351,0.405547171831131,0.1829623131012129,0.7937794888383521,0.5138595104217529,0.1419774518581107,2334.0,True,1,0.0,0.0,0.0,0.1916001835542065,-0.7724266317470437,0.0,0.0,0.0,0.0,4,0.0,0.0
alibaba2018,alibaba2018,missing_30,0.5,mse,fixed_dlinear,dlinear,0.2860651016235351,0.405547171831131,0.1829623131012129,0.7937794888383521,0.5138595104217529,0.1419774518581107,2334.0,True,1,0.0,0.0,0.0,0.1916001835542065,-0.7724266317470437,0.0270683467388153,0.1045123007462526,0.1045123007462526,0.1476901973501689,0,0.1476901973501689,0.1045123007462526
alibaba2018,alibaba2018,missing_30,0.5,mse,fixed_patchtst,patchtst,0.2860924005508423,0.3911730349063873,0.225520996706399,0.7461570570629443,0.4312348365783691,0.6238755129743367,124184.0,False,1,9.542907244608464e-05,-0.1607923414233769,3.3941872798071127,0.0,0.0,0.0270956456661224,0.1046177033306181,0.1046177033306181,-0.0368495967104222,1,-0.0368495967104222,0.1046177033306181
alibaba2018,alibaba2018,missing_30,0.5,mse,stressroute_v1,race_dlinear,0.2848673462867737,0.401524007320404,0.1951225788111668,0.7836017552802175,0.515044629573822,0.3564464495866559,4668.0,True,1,-0.004187002643677,0.0023063096586387,1.5105849198003714,0.1943483825667733,-0.4286577335159515,0.0258705914020538,0.0998877048230542,0.0998877048230542,0.1503371263374426,2,0.1503371263374426,0.0998877048230542
alibaba2018,alibaba2018,missing_30,0.5,mse,stressroute_v2,dlinear,0.2864763736724853,0.4056784808635711,0.1836411281890422,0.7933600284922626,0.5142735242843628,0.3564464495866559,4668.0,True,2,0.0014376868992969,0.0008056946581956,1.5105849198003714,0.1925602494568011,-0.4286577335159515,0.0274796187877655,0.1061002436111477,0.1061002436111477,0.1486148852114374,3,0.1486148852114374,0.1061002436111477
alibaba2018,alibaba2018,missing_30,0.5,mse,oracle,oracle,0.2589967548847198,0.3773464858531952,0.1827707581817231,0.7953748268245504,0.4477336406707763,0.3564464495866559,4668.0,True,2,-0.0946230301605875,-0.1286847249293944,1.5105849198003714,0.0382594417077175,-0.4286577335159515,0.0,0.0,0.0,0.0,4,0.0,0.0
alibaba2018,alibaba2018,missing_30,1.0,mse,fixed_dlinear,dlinear,0.2860651016235351,0.405547171831131,0.1829623131012129,0.7937794888383521,0.5138595104217529,0.1419774518581107,2334.0,True,1,0.0,0.0,0.0,0.1916001835542065,-0.7724266317470437,0.0468264073133468,0.1957309098695941,0.1957309098695941,0.3291453792361717,0,0.3291453792361717,0.1957309098695941
alibaba2018,alibaba2018,missing_30,1.0,mse,fixed_patchtst,patchtst,0.2860924005508423,0.3911730349063873,0.225520996706399,0.7461570570629443,0.4312348365783691,0.6238755129743367,124184.0,True,1,9.542907244608464e-05,-0.1607923414233769,3.3941872798071127,0.0,0.0,0.0468537062406539,0.1958450173612181,0.1958450173612181,0.1154289816167254,1,0.1154289816167254,0.1958450173612181
alibaba2018,alibaba2018,missing_30,1.0,mse,stressroute_v1,race_dlinear,0.2848673462867737,0.401524007320404,0.1951225788111668,0.7836017552802175,0.515044629573822,0.3564464495866559,4668.0,True,1,-0.004187002643677,0.0023063096586387,1.5105849198003714,0.1943483825667733,-0.4286577335159515,0.0456286519765853,0.1907243813888439,0.1907243813888439,0.3322108000620392,2,0.3322108000620392,0.1907243813888439
alibaba2018,alibaba2018,missing_30,1.0,mse,stressroute_v2,dlinear,0.2831138968467712,0.3954673409461975,0.20250704137913,0.7695018428481807,0.436230331659317,0.6238755129743367,124184.0,True,3,-0.0103165494847663,-0.1510708222539685,3.3941872798071127,0.0115841640266927,0.0,0.0438752025365829,0.1833950927674598,0.1833950927674598,0.1283502938999004,3,0.1283502938999004,0.1833950927674598
alibaba2018,alibaba2018,missing_30,1.0,mse,oracle,oracle,0.2392386943101883,0.3552433848381042,0.1916080157360936,0.7813218841488917,0.3866089582443237,0.6238755129743367,124184.0,True,3,-0.1636914361366977,-0.2476368532577856,3.3941872798071127,-0.1034839362425569,0.0,0.0,0.0,0.0,0.0,4,0.0,0.0
alibaba2018,alibaba2018,missing_30,nan,mse,fixed_dlinear,dlinear,0.2860651016235351,0.405547171831131,0.1829623131012129,0.7937794888383521,0.5138595104217529,0.1419774518581107,2334.0,True,1,0.0,0.0,0.0,0.1916001835542065,-0.7724266317470437,0.0468264073133468,0.1957309098695941,0.1957309098695941,0.3291453792361717,0,0.3291453792361717,0.1957309098695941
alibaba2018,alibaba2018,missing_30,nan,mse,fixed_patchtst,patchtst,0.2860924005508423,0.3911730349063873,0.225520996706399,0.7461570570629443,0.4312348365783691,0.6238755129743367,124184.0,True,1,9.542907244608464e-05,-0.1607923414233769,3.3941872798071127,0.0,0.0,0.0468537062406539,0.1958450173612181,0.1958450173612181,0.1154289816167254,1,0.1154289816167254,0.1958450173612181
alibaba2018,alibaba2018,missing_30,nan,mse,stressroute_v1,race_dlinear,0.2848673462867737,0.401524007320404,0.1951225788111668,0.7836017552802175,0.515044629573822,0.3564464495866559,4668.0,True,1,-0.004187002643677,0.0023063096586387,1.5105849198003714,0.1943483825667733,-0.4286577335159515,0.0456286519765853,0.1907243813888439,0.1907243813888439,0.3322108000620392,2,0.3322108000620392,0.1907243813888439
alibaba2018,alibaba2018,missing_30,nan,mse,stressroute_v2,dlinear,0.2828749120235443,0.3952230513095855,0.2030906916562108,0.7688234361930155,0.4346048235893249,0.6238755129743367,124184.0,True,3,-0.0111519705895099,-0.1542341539370932,3.3941872798071127,0.0078147374124385,0.0,0.043636217713356,0.1823961539297605,0.1823961539297605,0.1241457662102838,3,0.1241457662102838,0.1823961539297605
alibaba2018,alibaba2018,missing_30,nan,mse,oracle,oracle,0.2392386943101883,0.3552433848381042,0.1916080157360936,0.7813218841488917,0.3866089582443237,0.6238755129743367,124184.0,True,3,-0.1636914361366977,-0.2476368532577856,3.3941872798071127,-0.1034839362425569,0.0,0.0,0.0,0.0,0.0,4,0.0,0.0
alibaba2018,alibaba2018,missing_variables_30,0.2,capacity,fixed_dlinear,dlinear,0.5475480556488037,0.5774486064910889,0.2654808232695524,0.702966528126307,1.1829464435577393,0.1419774518581107,2334.0,True,1,0.0,0.0,0.0,0.0858243704870952,-0.7724266317470437,0.0,0.0,0.0,0.0,0,0.0,0.0
alibaba2018,alibaba2018,missing_variables_30,0.2,capacity,fixed_patchtst,patchtst,0.5207681059837341,0.5327404141426086,0.2802203412536596,0.7070680089397742,1.0894454717636108,0.6238755129743367,124184.0,False,1,-0.0489088572021999,-0.079040748043438,3.3941872798071127,0.0,0.0,-0.0935009717941284,-0.079040748043438,-0.0489088572021999,-0.079040748043438,1,-0.079040748043438,-0.0489088572021999
alibaba2018,alibaba2018,missing_variables_30,0.2,capacity,stressroute_v1,dlinear,0.5475480556488037,0.5774486064910889,0.2654808232695524,0.702966528126307,1.1829464435577393,0.1419774518581107,2334.0,True,1,0.0,0.0,0.0,0.0858243704870952,-0.7724266317470437,0.0,0.0,0.0,0.0,2,0.0,0.0
alibaba2018,alibaba2018,missing_variables_30,0.2,capacity,stressroute_v2,dlinear,0.5475480556488037,0.5774486064910889,0.2654808232695524,0.702966528126307,1.1829464435577393,0.1419774518581107,2334.0,True,1,0.0,0.0,0.0,0.0858243704870952,-0.7724266317470437,0.0,0.0,0.0,0.0,3,0.0,0.0
alibaba2018,alibaba2018,missing_variables_30,0.2,capacity,oracle,oracle,0.5475480556488037,0.5774486064910889,0.2654808232695524,0.702966528126307,1.1829464435577393,0.1419774518581107,2334.0,True,1,0.0,0.0,0.0,0.0858243704870952,-0.7724266317470437,0.0,0.0,0.0,0.0,4,0.0,0.0
alibaba2018,alibaba2018,missing_variables_30,0.5,capacity,fixed_dlinear,dlinear,0.5475480556488037,0.5774486064910889,0.2654808232695524,0.702966528126307,1.1829464435577393,0.1419774518581107,2334.0,True,1,0.0,0.0,0.0,0.0858243704870952,-0.7724266317470437,0.4288487434387207,0.5686912231280322,0.3797876081046149,0.5686912231280322,0,0.5686912231280322,0.3797876081046149
alibaba2018,alibaba2018,missing_variables_30,0.5,capacity,fixed_patchtst,patchtst,0.5207681059837341,0.5327404141426086,0.2802203412536596,0.7070680089397742,1.0894454717636108,0.6238755129743367,124184.0,False,1,-0.0489088572021999,-0.079040748043438,3.3941872798071127,0.0,0.0,0.3353477716445923,0.4447006954028167,0.3123037730104613,0.4447006954028167,1,0.4447006954028167,0.3123037730104613
alibaba2018,alibaba2018,missing_variables_30,0.5,capacity,stressroute_v1,race_dlinear,0.5481126308441162,0.5737823247909546,0.2778126306984525,0.690814022636972,1.2046390771865845,0.3564464495866559,4668.0,True,1,0.0010310970689933,0.0183377985934884,1.5105849198003714,0.1057359991009889,-0.4286577335159515,0.4505413770675659,0.597457566833127,0.381210303063165,0.597457566833127,2,0.597457566833127,0.381210303063165
alibaba2018,alibaba2018,missing_variables_30,0.5,capacity,stressroute_v2,dlinear,0.5486929416656494,0.5777710676193237,0.2665492831189878,0.7018980682768716,1.1836426258087158,0.3564464495866559,4668.0,True,2,0.0020909324853488,0.0005885154435925,1.5105849198003714,0.086463394898156,-0.4286577335159515,0.4295449256896972,0.5696144221390711,0.3826726508372827,0.5696144221390711,3,0.5696144221390711,0.3826726508372827
alibaba2018,alibaba2018,missing_variables_30,0.5,capacity,oracle,oracle,0.3968350291252136,0.4884507954120636,0.2400154550920117,0.7191155472344207,0.7540977001190186,0.3564464495866559,4668.0,True,2,-0.2752507747379476,-0.3625259163457544,1.5105849198003714,-0.3078151044142909,-0.4286577335159515,0.0,0.0,0.0,0.0,4,0.0,0.0
alibaba2018,alibaba2018,missing_variables_30,1.0,capacity,fixed_dlinear,dlinear,0.5475480556488037,0.5774486064910889,0.2654808232695524,0.702966528126307,1.1829464435577393,0.1419774518581107,2334.0,True,1,0.0,0.0,0.0,0.0858243704870952,-0.7724266317470437,0.6684704422950745,1.299322885138403,0.7611907105436411,1.299322885138403,0,1.299322885138403,0.7611907105436411
alibaba2018,alibaba2018,missing_variables_30,1.0,capacity,fixed_patchtst,patchtst,0.5207681059837341,0.5327404141426086,0.2802203412536596,0.7070680089397742,1.0894454717636108,0.6238755129743367,124184.0,True,1,-0.0489088572021999,-0.079040748043438,3.3941872798071127,0.0,0.0,0.574969470500946,1.1175826843036676,0.6750528855758211,1.1175826843036676,1,1.1175826843036676,0.6750528855758211
alibaba2018,alibaba2018,missing_variables_30,1.0,capacity,stressroute_v1,patchtst,0.5207681059837341,0.5327404141426086,0.2802203412536596,0.7070680089397742,1.0894454717636108,0.6238755129743367,124184.0,True,1,-0.0489088572021999,-0.079040748043438,3.3941872798071127,0.0,0.0,0.574969470500946,1.1175826843036676,0.6750528855758211,1.1175826843036676,2,1.1175826843036676,0.6750528855758211
alibaba2018,alibaba2018,missing_variables_30,1.0,capacity,stressroute_v2,dlinear,0.551090657711029,0.5772162079811096,0.271931200334588,0.6963993393193224,1.1819616556167605,0.6238755129743367,124184.0,True,3,0.0064699381646559,-0.0008324873423831,3.3941872798071127,0.0849204354426135,0.0,0.6674856543540955,1.2974087279404736,0.7725855055370249,1.2974087279404736,3,1.2974087279404736,0.7725855055370249
alibaba2018,alibaba2018,missing_variables_30,1.0,capacity,oracle,oracle,0.3108965158462524,0.4216964542865753,0.2240767788059389,0.7346400727990381,0.5144760012626648,0.6238755129743367,124184.0,True,3,-0.4322023197071475,-0.5650893545819656,3.3941872798071127,-0.5277634222208265,0.0,0.0,0.0,0.0,0.0,4,0.0,0.0
alibaba2018,alibaba2018,missing_variables_30,nan,capacity,fixed_dlinear,dlinear,0.5475480556488037,0.5774486064910889,0.2654808232695524,0.702966528126307,1.1829464435577393,0.1419774518581107,2334.0,True,1,0.0,0.0,0.0,0.0858243704870952,-0.7724266317470437,0.6684704422950745,1.299322885138403,0.7611907105436411,1.299322885138403,0,1.299322885138403,0.7611907105436411
alibaba2018,alibaba2018,missing_variables_30,nan,capacity,fixed_patchtst,patchtst,0.5207681059837341,0.5327404141426086,0.2802203412536596,0.7070680089397742,1.0894454717636108,0.6238755129743367,124184.0,True,1,-0.0489088572021999,-0.079040748043438,3.3941872798071127,0.0,0.0,0.574969470500946,1.1175826843036676,0.6750528855758211,1.1175826843036676,1,1.1175826843036676,0.6750528855758211
alibaba2018,alibaba2018,missing_variables_30,nan,capacity,stressroute_v1,patchtst,0.5207681059837341,0.5327404141426086,0.2802203412536596,0.7070680089397742,1.0894454717636108,0.6238755129743367,124184.0,True,1,-0.0489088572021999,-0.079040748043438,3.3941872798071127,0.0,0.0,0.574969470500946,1.1175826843036676,0.6750528855758211,1.1175826843036676,2,1.1175826843036676,0.6750528855758211
alibaba2018,alibaba2018,missing_variables_30,nan,capacity,stressroute_v2,dlinear,0.5521555542945862,0.5771497488021851,0.2741714534974906,0.6940055154746968,1.1787911653518677,0.6238755129743367,124184.0,True,3,0.0084147840509139,-0.0035126511673465,3.3941872798071127,0.0820102482445704,0.0,0.6643151640892029,1.2912461659218153,0.7760107500453415,1.2912461659218153,3,1.2912461659218153,0.7760107500453415
alibaba2018,alibaba2018,missing_variables_30,nan,capacity,oracle,oracle,0.3108965158462524,0.4216964542865753,0.2240767788059389,0.7346400727990381,0.5144760012626648,0.6238755129743367,124184.0,True,3,-0.4322023197071475,-0.5650893545819656,3.3941872798071127,-0.5277634222208265,0.0,0.0,0.0,0.0,0.0,4,0.0,0.0
alibaba2018,alibaba2018,missing_variables_30,0.2,mse,fixed_dlinear,dlinear,0.5475480556488037,0.5774486064910889,0.2654808232695524,0.702966528126307,1.1829464435577393,0.1419774518581107,2334.0,True,1,0.0,0.0,0.0,0.0858243704870952,-0.7724266317470437,0.0,0.0,0.0,0.0,0,0.0,0.0
alibaba2018,alibaba2018,missing_variables_30,0.2,mse,fixed_patchtst,patchtst,0.5207681059837341,0.5327404141426086,0.2802203412536596,0.7070680089397742,1.0894454717636108,0.6238755129743367,124184.0,False,1,-0.0489088572021999,-0.079040748043438,3.3941872798071127,0.0,0.0,-0.0267799496650695,-0.0489088572021999,-0.0489088572021999,-0.079040748043438,1,-0.079040748043438,-0.0489088572021999
alibaba2018,alibaba2018,missing_variables_30,0.2,mse,stressroute_v1,dlinear,0.5475480556488037,0.5774486064910889,0.2654808232695524,0.702966528126307,1.1829464435577393,0.1419774518581107,2334.0,True,1,0.0,0.0,0.0,0.0858243704870952,-0.7724266317470437,0.0,0.0,0.0,0.0,2,0.0,0.0
